Policy ID,Mapped Section,Confidence,Rationale,Source,Status,Description
490cd4de-d25e-4b87-8b06-1ef636fc36d9,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
490cd4de-d25e-4b87-8b06-1ef636fc36d9,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
490ef980-da4e-40f7-b75f-d43a8e0220c3,4.12 Production Access Management,27,High confidence match with '4.12 Production Access Management'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
490ef980-da4e-40f7-b75f-d43a8e0220c3,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
490ef980-da4e-40f7-b75f-d43a8e0220c3,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
4912bed6-e2d5-450a-8e16-b44e327159e0,4.8 Security Principals for CSP Administration,28,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
4912bed6-e2d5-450a-8e16-b44e327159e0,2.1 Shared Responsibility Model,52,Matched with '2.1 Shared Responsibility Model' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
4912bed6-e2d5-450a-8e16-b44e327159e0,4.14 Logging,65,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
491e6c2b-80f2-4ffd-aaeb-6796d0df8e10,4.3 Oversight and Accountability,34,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
491e6c2b-80f2-4ffd-aaeb-6796d0df8e10,4.14 Logging,52,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
491e6c2b-80f2-4ffd-aaeb-6796d0df8e10,4.14 Logging,65,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
492e32db-49f1-495d-90f8-d1f84662d210,4.10 Resource Access,30,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Consistent,All mappings agree on section: 4.10 Resource Access
492e32db-49f1-495d-90f8-d1f84662d210,4.10 Resource Access,53,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.10 Resource Access
492e32db-49f1-495d-90f8-d1f84662d210,4.10 Resource Access,65,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.10 Resource Access
49326617-2029-40c5-ac5f-e6ae939b2bdf,4.1 Roles and Responsibilities,38,High confidence match with '4.1 Roles and Responsibilities'. The policy shares key concepts and lexical terms like: roles.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49326617-2029-40c5-ac5f-e6ae939b2bdf,4.17 Asset Tags,51,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
49326617-2029-40c5-ac5f-e6ae939b2bdf,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
4968512c-18ad-4e5f-923d-b410f2a0bf10,4.3 Oversight and Accountability,25,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
4968512c-18ad-4e5f-923d-b410f2a0bf10,4.17 Asset Tags,56,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
4968512c-18ad-4e5f-923d-b410f2a0bf10,4.17 Asset Tags,68,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
497f7e2c-b702-47c7-9a07-f0f6404ac896,4.8 Security Principals for CSP Administration,26,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
497f7e2c-b702-47c7-9a07-f0f6404ac896,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
497f7e2c-b702-47c7-9a07-f0f6404ac896,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
49835975-c362-4b56-84e0-38abd502a1bb,4.8 Security Principals for CSP Administration,33,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49835975-c362-4b56-84e0-38abd502a1bb,3.0 Purpose,55,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
49835975-c362-4b56-84e0-38abd502a1bb,3.0 Purpose,67,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
498e4ff0-b3aa-40b3-a6f3-0e2ca2429322,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
498e4ff0-b3aa-40b3-a6f3-0e2ca2429322,6.0 Exceptions,56,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
498e4ff0-b3aa-40b3-a6f3-0e2ca2429322,6.0 Exceptions,67,"Matched with '6.0 Exceptions' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
4992e44c-587f-4549-916c-af956bc7a870,4.13 Technology Approval and Third-Party Components,27,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
4992e44c-587f-4549-916c-af956bc7a870,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
4992e44c-587f-4549-916c-af956bc7a870,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
49979d08-acc0-488f-aeee-323bde47c742,4.10 Resource Access,43,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: resource.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49979d08-acc0-488f-aeee-323bde47c742,3.0 Purpose,52,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
49979d08-acc0-488f-aeee-323bde47c742,3.0 Purpose,65,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
499c1cfc-c9b9-4c5e-b5fb-06ac371ed829,,23,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
499c1cfc-c9b9-4c5e-b5fb-06ac371ed829,4.17 Asset Tags,51,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
499c1cfc-c9b9-4c5e-b5fb-06ac371ed829,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
49a1369e-e585-402e-9c09-b58c8e1db73c,4.10 Resource Access,26,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Consistent,All mappings agree on section: 4.10 Resource Access
49a1369e-e585-402e-9c09-b58c8e1db73c,4.10 Resource Access,50,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.10 Resource Access
49a1369e-e585-402e-9c09-b58c8e1db73c,4.10 Resource Access,63,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.10 Resource Access
49a154e8-6049-4317-bbb5-0c90cb078f94,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49a154e8-6049-4317-bbb5-0c90cb078f94,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
49a154e8-6049-4317-bbb5-0c90cb078f94,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
49aadf6f-fff8-4b93-afe7-14fb0e8e1c51,4.8 Security Principals for CSP Administration,26,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49aadf6f-fff8-4b93-afe7-14fb0e8e1c51,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
49aadf6f-fff8-4b93-afe7-14fb0e8e1c51,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
49ca849a-73bb-44be-9d0a-1a33a2cdf398,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49ca849a-73bb-44be-9d0a-1a33a2cdf398,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
49ca849a-73bb-44be-9d0a-1a33a2cdf398,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
49cdb08a-ab81-4311-90cd-26db7ebbf5e4,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
49cdb08a-ab81-4311-90cd-26db7ebbf5e4,4.17 Asset Tags,50,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
